Generation;Pokemon Id;Pokedex Number;Pokemon Name;Classification;Alternate Form Name;Original Pokemon ID;Legendary Type;Pokemon Height;Pokemon Weight;Primary Type;Secondary Type;Primary Ability;Primary Ability Description;Secondary Ability;Secondary Ability Description;Hidden Ability;Hidden Ability Description;Special Event Ability;Special Event Ability Description;Male Ratio;Female Ratio;Base Happiness;Game(s) of Origin;Health Stat;Attack Stat;Defense Stat;Special Attack Stat;Special Defense Stat;Speed Stat;Base Stat Total;Health EV;Attack EV;Defense EV;Special Attack EV;Special Defense EV;Speed EV;EV Yield Total;Catch Rate;Experience Growth;Experience Growth Total;Primary Egg Group;Secondary Egg Group;Egg Cycle Count;Pre-Evolution Pokemon Id;Evolution Details;Region;Pre-Evolution Pokemon Id.1;Color
2;298;198;"""Murkrow""";"""Darkness Pokémon""";;;nan;0.5;2.1;"""Dark""";"""Flying""";"""Insomnia""";"""The Pokémon is suffering from insomnia and cannot fall asleep.""";"""Super Luck""";"""The Pokémon is so lucky that the critical-hit ratios of its moves are boosted.""";"""Prankster""";"""Gives priority to a status move.""";;;50.0;50.0;35;"""Gold""";60;85;42;85;42;91;405;0;0;0;0;0;1;1;30;"""Medium Slow""";1059860;"""Flying""";;20;;;Johto;;blue
2;299;199;"""Slowking""";"""Royal Pokémon""";;;nan;2.0;79.5;"""Water""";"""Psychic""";"""Oblivious""";"""The Pokémon is oblivious, and that keeps it from being infatuated or falling for taunts.""";"""Own Tempo""";"""This Pokémon has its own tempo, and that prevents it from becoming confused.""";"""Regenerator""";"""Restores a little HP when withdrawn from battle.""";;;50.0;50.0;50;"""Gold""";95;75;80;100;110;30;490;0;0;0;0;3;0;3;70;"""Medium Fast""";1000000;"""Monster""";"""Water 1""";20;1319.0;"""King's Rock""";Johto;1319.0;blue
2;1388;199;"""Slowking""";"""Royal Pokémon""";"""Galar""";299.0;nan;1.8;79.5;"""Poison""";"""Psychic""";"""Curious Medicine""";"""When the Pokémon is brought into battle, any stat alterations of allies are removed.""";"""Own Tempo""";"""This Pokémon has its own tempo, and that prevents it from becoming confused.""";"""Regenerator""";"""Restores a little HP when withdrawn from battle.""";;;50.0;50.0;50;"""Sword""";95;65;80;110;110;30;490;0;0;0;0;2;0;2;70;"""Medium Fast""";1000000;"""Monster""";"""Water 1""";20;1366.0;"""Galarica Wreath""";Johto;1366.0;blue
2;324;200;"""Misdreavus""";"""Screech Pokémon""";;;nan;0.7;1.0;"""Ghost""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;50.0;50.0;35;"""Gold""";60;60;60;85;85;85;435;0;0;0;0;1;0;1;45;"""Fast""";800000;"""Amorphous""";;25;;;Johto;;blue
2;325;201;"""Unown""";"""Symbol Pokémon""";;;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1834;201;"""Unown""";"""Symbol Pokémon""";"""A""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1835;201;"""Unown""";"""Symbol Pokémon""";"""B""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1836;201;"""Unown""";"""Symbol Pokémon""";"""C""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1837;201;"""Unown""";"""Symbol Pokémon""";"""D""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1838;201;"""Unown""";"""Symbol Pokémon""";"""E""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1839;201;"""Unown""";"""Symbol Pokémon""";"""G""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1840;201;"""Unown""";"""Symbol Pokémon""";"""H""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1841;201;"""Unown""";"""Symbol Pokémon""";"""I""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1842;201;"""Unown""";"""Symbol Pokémon""";"""J""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1843;201;"""Unown""";"""Symbol Pokémon""";"""K""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1844;201;"""Unown""";"""Symbol Pokémon""";"""L""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1845;201;"""Unown""";"""Symbol Pokémon""";"""M""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1846;201;"""Unown""";"""Symbol Pokémon""";"""N""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1847;201;"""Unown""";"""Symbol Pokémon""";"""O""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1848;201;"""Unown""";"""Symbol Pokémon""";"""P""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1849;201;"""Unown""";"""Symbol Pokémon""";"""Q""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1850;201;"""Unown""";"""Symbol Pokémon""";"""R""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1851;201;"""Unown""";"""Symbol Pokémon""";"""S""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1852;201;"""Unown""";"""Symbol Pokémon""";"""T""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1853;201;"""Unown""";"""Symbol Pokémon""";"""U""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1854;201;"""Unown""";"""Symbol Pokémon""";"""V""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1855;201;"""Unown""";"""Symbol Pokémon""";"""W""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1856;201;"""Unown""";"""Symbol Pokémon""";"""X""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1857;201;"""Unown""";"""Symbol Pokémon""";"""Y""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1858;201;"""Unown""";"""Symbol Pokémon""";"""Z""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Gold""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1859;201;"""Unown""";"""Symbol Pokémon""";"""!""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Ruby""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;1860;201;"""Unown""";"""Symbol Pokémon""";"""?""";325.0;nan;0.5;5.0;"""Psychic""";;"""Levitate""";"""By floating in the air, the Pokémon receives full immunity to all Ground-type moves.""";;;;;;;0.0;0.0;50;"""Ruby""";48;72;48;72;48;48;336;0;1;0;1;0;0;2;225;"""Medium Fast""";1000000;"""No Eggs Discovered""";;40;;;Johto;;grey
2;326;202;"""Wobbuffet""";"""Patient Pokémon""";;;nan;1.3;28.5;"""Psychic""";;"""Shadow Tag""";"""This Pokémon steps on the opposing Pokémon's shadow to prevent it from escaping.""";;;"""Telepathy""";"""Anticipates an ally's attack and dodges it.""";;;50.0;50.0;50;"""Gold""";190;33;58;33;58;33;405;2;0;0;0;0;0;2;45;"""Medium Fast""";1000000;"""Amorphous""";;20;488.0;"""Level 15""";Johto;488.0;blue
2;327;203;"""Girafarig""";"""Long Neck Pokémon""";;;nan;1.5;41.5;"""Normal""";"""Psychic""";"""Inner Focus""";"""The Pokémon's intensely focused, and that protects the Pokémon from flinching.""";"""Early Bird""";"""The Pokémon awakens from sleep twice as fast as other Pokémon.""";"""Sap Sipper""";"""Boosts the Attack stat if hit by a Grass-type move instead of taking damage.""";;;50.0;50.0;50;"""Gold""";70;80;65;90;65;85;455;0;0;0;2;0;0;2;60;"""Medium Fast""";1000000;"""Field""";;20;;;Johto;;blue
2;328;204;"""Pineco""";"""Bagworm Pokémon""";;;nan;0.6;7.2;"""Bug""";;"""Sturdy""";"""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""";;;"""Overcoat""";"""Protects the Pokémon from things like sand, hail, and powder.""";;;50.0;50.0;50;"""Gold""";50;65;90;35;35;15;290;0;0;1;0;0;0;1;190;"""Medium Fast""";1000000;"""Bug""";;20;;;Johto;;blue
2;329;205;"""Forretress""";"""Bagworm Pokémon""";;;nan;1.2;125.8;"""Bug""";"""Steel""";"""Sturdy""";"""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""";;;"""Overcoat""";"""Protects the Pokémon from things like sand, hail, and powder.""";;;50.0;50.0;50;"""Gold""";75;90;140;60;60;40;465;0;0;2;0;0;0;2;75;"""Medium Fast""";1000000;"""Bug""";;20;328.0;"""Level 31""";Johto;328.0;blue
2;330;206;"""Dunsparce""";"""Land Snake Pokémon""";;;nan;1.5;14.0;"""Normal""";;"""Serene Grace""";"""Boosts the likelihood of additional effects occurring when attacking.""";"""Run Away""";"""Enables a sure getaway from wild Pokémon.""";"""Rattled""";"""Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.""";;;50.0;50.0;50;"""Gold""";100;70;70;65;65;45;415;1;0;0;0;0;0;1;190;"""Medium Fast""";1000000;"""Field""";;20;;;Johto;;blue
2;331;207;"""Gligar""";"""Fly Scorpion Pokémon""";;;nan;1.1;64.8;"""Ground""";"""Flying""";"""Hyper Cutter""";"""The Pokémon's proud of its powerful pincers. They prevent other Pokémon from lowering its Attack stat.""";"""Sand Veil""";"""Boosts the Pokémon's evasiveness in a sandstorm.""";"""Immunity""";"""The immune system of the Pokémon prevents it from getting poisoned.""";;;50.0;50.0;50;"""Gold""";65;75;105;35;65;85;430;0;0;1;0;0;0;1;60;"""Medium Slow""";1059860;"""Bug""";;20;;;Johto;;blue
2;332;208;"""Steelix""";"""Iron Snake Pokémon""";;;nan;9.2;400.0;"""Steel""";"""Ground""";"""Rock Head""";"""Protects the Pokémon from recoil damage.""";"""Sturdy""";"""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""";"""Sheer Force""";"""Removes additional effects to increase the power of moves when attacking.""";;;50.0;50.0;50;"""Gold""";75;85;200;55;65;30;510;0;0;2;0;0;0;2;25;"""Medium Fast""";1000000;"""Mineral""";;25;1354.0;"""Metal Coat""";Johto;1354.0;blue
2;333;209;"""Snubbull""";"""Fairy Pokémon""";;;nan;0.6;7.8;"""Fairy""";;"""Intimidate""";"""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""";"""Run Away""";"""Enables a sure getaway from wild Pokémon.""";"""Rattled""";"""Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.""";;;25.0;75.0;50;"""Gold""";60;80;50;40;40;30;300;0;1;0;0;0;0;1;190;"""Fast""";800000;"""Field""";"""Fairy""";20;;;Johto;;blue
2;334;210;"""Granbull""";"""Fairy Pokémon""";;;nan;1.4;48.7;"""Fairy""";;"""Intimidate""";"""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""";"""Quick Feet""";"""Boosts the Speed stat if the Pokémon has a status condition.""";"""Rattled""";"""Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.""";;;25.0;75.0;50;"""Gold""";90;120;75;60;60;45;450;0;2;0;0;0;0;2;75;"""Fast""";800000;"""Field""";"""Fairy""";20;333.0;"""Level 23""";Johto;333.0;blue
2;335;211;"""Qwilfish""";"""Balloon Pokémon""";;;nan;0.5;3.9;"""Water""";"""Poison""";"""Poison Point""";"""Contact with the Pokémon may poison the attacker.""";"""Swift Swim""";"""Boosts the Pokémon's Speed stat in rain.""";"""Intimidate""";"""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""";;;50.0;50.0;50;"""Gold""";65;95;85;55;55;85;440;0;1;0;0;0;0;1;45;"""Medium Fast""";1000000;"""Water 2""";;20;;;Johto;;grey
2;1625;211;"""Qwilfish""";"""Balloon Pokémon""";"""Hisui""";335.0;nan;0.5;3.9;"""Dark""";"""Poison""";"""Poison Point""";"""Contact with the Pokémon may poison the attacker.""";"""Swift Swim""";"""Boosts the Pokémon's Speed stat in rain.""";"""Intimidate""";"""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""";;;50.0;50.0;50;"""Legends Arceus""";65;95;85;55;55;85;440;0;1;0;0;0;0;1;235;"""Medium Fast""";1000000;"""Water 2""";;20;;;Johto;;blue
2;336;212;"""Scizor""";"""Pincer Pokémon""";;;nan;1.8;118.0;"""Bug""";"""Steel""";"""Swarm""";"""Powers up Bug-type moves when the Pokémon's HP is low.""";"""Technician""";"""Powers up the Pokémon's weaker moves.""";"""Light Metal""";"""Halves the Pokémon's weight.""";;;50.0;50.0;50;"""Gold""";70;130;100;55;80;65;500;0;2;0;0;0;0;2;25;"""Medium Fast""";1000000;"""Bug""";;25;219.0;"""Metal Coat""";Johto;219.0;blue
2;337;213;"""Shuckle""";"""Mold Pokémon""";;;nan;0.6;20.5;"""Bug""";"""Rock""";"""Sturdy""";"""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""";"""Gluttony""";"""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""";"""Contrary""";"""Makes stat changes have an opposite effect.""";;;50.0;50.0;50;"""Gold""";20;10;230;10;230;5;505;0;0;1;0;1;0;2;190;"""Medium Slow""";1059860;"""Bug""";;20;;;Johto;;grey
2;338;214;"""Heracross""";"""Single Horn Pokémon""";;;nan;1.5;54.0;"""Bug""";"""Fighting""";"""Swarm""";"""Powers up Bug-type moves when the Pokémon's HP is low.""";"""Guts""";"""It's so gutsy that having a status condition boosts the Pokémon's Attack stat.""";"""Moxie""";"""The Pokémon shows moxie, and that boosts the Attack stat after knocking out any Pokémon.""";;;50.0;50.0;50;"""Gold""";80;125;75;40;95;85;500;0;2;0;0;0;0;2;45;"""Slow""";1250000;"""Bug""";;25;;;Johto;;grey
2;339;215;"""Sneasel""";"""Sharp Claw Pokémon""";;;nan;0.9;28.0;"""Dark""";"""Ice""";"""Inner Focus""";"""The Pokémon's intensely focused, and that protects the Pokémon from flinching.""";"""Keen Eye""";"""Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.""";"""Pickpocket""";"""Steals an item from an attacker that made direct contact.""";;;50.0;50.0;35;"""Gold""";55;95;55;35;75;115;430;0;0;0;0;0;1;1;60;"""Medium Slow""";1059860;"""Field""";;20;;;Johto;;blue
2;1630;215;"""Sneasel""";"""Sharp Claw Pokémon""";"""Hisui""";339.0;nan;0.9;27.0;"""Fighting""";"""Poison""";"""Inner Focus""";"""The Pokémon's intensely focused, and that protects the Pokémon from flinching.""";"""Keen Eye""";"""Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.""";"""Pickpocket""";"""Steals an item from an attacker that made direct contact.""";;;50.0;50.0;35;"""Legends Arceus""";55;95;55;35;75;115;430;0;0;0;0;0;1;1;235;"""Medium Slow""";1059860;"""Field""";;20;;;Johto;;blue
2;340;216;"""Teddiursa""";"""Little Bear Pokémon""";;;nan;0.6;8.8;"""Normal""";;"""Pickup""";"""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""";"""Quick Feet""";"""Boosts the Speed stat if the Pokémon has a status condition.""";"""Honey Gather""";"""The Pokémon may gather Honey after a battle.""";;;50.0;50.0;50;"""Gold""";60;80;50;50;50;40;330;0;1;0;0;0;0;1;120;"""Medium Fast""";1000000;"""Field""";;20;;;Johto;;red
2;341;217;"""Ursaring""";"""Hibernator Pokémon""";;;nan;1.8;125.8;"""Normal""";;"""Guts""";"""It's so gutsy that having a status condition boosts the Pokémon's Attack stat.""";"""Quick Feet""";"""Boosts the Speed stat if the Pokémon has a status condition.""";"""Unnerve""";"""Unnerves opposing Pokémon and makes them unable to eat Berries.""";;;50.0;50.0;50;"""Gold""";90;130;75;75;75;55;500;0;2;0;0;0;0;2;60;"""Medium Fast""";1000000;"""Field""";;20;340.0;"""Level 30""";Johto;340.0;red
2;342;218;"""Slugma""";"""Lava Pokémon""";;;nan;0.7;35.0;"""Fire""";;"""Magma Armor""";"""The Pokémon is covered with hot magma, which prevents the Pokémon from becoming frozen.""";"""Flame Body""";"""Contact with the Pokémon may burn the attacker.""";"""Weak Armor""";"""Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.""";;;50.0;50.0;50;"""Gold""";40;40;40;70;40;20;250;0;0;0;1;0;0;1;190;"""Medium Fast""";1000000;"""Amorphous""";;20;;;Johto;;blue
